Date,Close,High,Low,Open,Volume,daily_return,log_return,high_low_ratio,ma_7,ma_14,ma_30,price_to_ma7,ma_crossover,volatility_7,volatility_14,day_of_week,month,quarter,is_monday,is_friday,volume_ma_7,volume_ratio,target
2021-11-17,716.2593994140625,722.4356398093381,715.1832094874179,719.1135702464771,7598878,-1.1111018417468421,-0.011173206862985329,1.010140660778541,726.2356654575893,736.2386561802456,754.6450032552083,0.9862630458430585,0,0.7540781685305318,1.1580385488304255,2,11,4,0,0,10671568.0,0.712067617429791,1
2021-11-18,720.2833251953125,722.2016985884679,713.6625466615229,714.0368884967193,9152874,0.5617972740800115,0.0056022507881247,1.0119652515980988,724.0398821149554,734.4272199358259,753.7708150227865,0.9948116712733147,0,0.6846291489546099,0.9368709193051314,3,11,4,0,0,10165482.0,0.9003876058213471,0
2021-11-22,709.0303344726562,726.5063407477103,701.4036193856,723.3714420794946,15261272,-1.5623006015868635,-0.01574633133551763,1.0357892669332092,721.3728550502232,732.1712820870536,752.2181701660156,0.9828902342371788,0,0.7919474863006846,0.996488463696917,0,11,4,1,0,10386502.857142856,1.469336908669383,1
2021-11-23,709.1239013671875,714.8556604723817,700.1402120099383,702.7838511021728,11235214,0.013196458597342087,0.0001319558794134086,1.0210178592944958,719.1837419782366,729.1717136928013,750.7372721354167,0.986012141231978,0,0.803310065115316,0.8724797299835979,1,11,4,0,0,10848761.42857143,1.0356218148931549,1
2021-11-24,710.293701171875,718.8562137965511,708.422106222235,713.0776758128465,30802286,0.16496409194952655,0.001648281756462296,1.0147286589205375,716.8475952148438,726.2072448730469,749.4177978515625,0.9908573397096987,0,0.7874452520200558,0.8759707659498471,2,11,4,0,0,13118503.42857143,2.3480030452951057,1
2021-11-25,713.989990234375,717.4290913331872,705.123332817624,708.7729654824068,10251652,0.5203888273824786,0.005190394839214679,1.017451923575398,714.7554059709821,724.3523559570312,747.7356994628906,0.9989291221441449,0,0.8232566984457835,0.8382322488472451,3,11,4,0,0,13221083.142857144,0.7754018251930126,0
2021-11-26,697.122314453125,704.9829786803473,694.8295993014816,701.8480801025066,18624936,-2.3624526970907556,-0.02390806057698321,1.0146127617319023,710.8718523297991,720.8748648507254,745.5568501790365,0.980658204665705,0,1.142655472717076,0.9524970754265027,4,11,4,0,1,14703873.142857144,1.2666687082408374,1
2021-11-29,702.4329223632812,705.4274854622762,684.0678984147324,699.4149985992442,12990996,0.761789975740812,0.007589030083870365,1.0312243669042835,708.8966413225446,717.5661533900669,743.402176920573,0.9908820008694013,0,1.2040876316028575,0.982864939030533,0,11,4,1,0,15474175.714285715,0.8395274966411781,0
2021-11-30,698.8302001953125,715.4171880192514,695.554908948658,699.5086305355009,25221542,-0.5128919863049197,-0.00514211791972103,1.0285560188204488,705.8319091796875,714.9358956473214,740.3787719726563,0.9900802033836749,0,1.1472578975575674,0.9099962019851289,1,11,4,0,0,17769699.714285713,1.419356680502793,1
2021-12-01,704.0238037109375,705.1467720355122,696.7479559415331,699.508569747121,8677634,0.7431853280200906,0.007404373126933783,1.0120543103461703,705.1166904994419,713.2447727748325,737.7951924641927,0.9984500625169852,0,1.09625147049628,0.9295358932271074,2,12,4,0,0,16829180.0,0.5156302327267283,1
2021-12-02,713.896484375,715.3235983422754,701.8480921268228,703.9536364032033,11203110,1.4023219970721534,0.013925804286214432,1.0192000325520834,705.7984880719866,712.4911150251116,735.2537251790365,1.0114735245822564,0,1.2361169113302877,1.0232989744330383,3,12,4,0,0,16824593.714285713,0.6658770006723831,0
2021-12-03,708.1881103515625,718.6689956881011,705.146768758102,713.9198695084689,8124694,-0.7996080872194056,-0.00802822097139304,1.019176471522112,705.4976893833706,711.1726422991071,732.753584798177,1.0038135078380532,0,1.2809397295146132,1.0322804756969053,4,12,4,0,1,13584937.714285715,0.598066341626005,0
2021-12-06,703.6260986328125,710.6445792398034,700.6081177018816,707.9307438918171,7029532,-0.6441807836176872,-0.0064626458179976335,1.0143253571923248,704.0171334402902,709.3862697056362,730.0631652832031,0.9994445663480279,0,1.2723327511523963,1.0304890495352381,0,12,4,1,0,13124634.857142856,0.5355982910392588,1
2021-12-07,713.873046875,716.8208316271332,706.4802814453766,708.3752369718545,12427534,1.4563058792301575,0.01445803586046385,1.014636714503342,706.4100952148438,708.6409737723214,727.6449076334635,1.0105646163761102,0,0.9755145340570031,1.1188564170465252,1,12,4,0,0,12239291.714285715,1.015380161704502,1
